participantNo,inputType,trialNo,inputTime,prepTime,msg,orgMsg,msgLen,wpm,incorrect_fixed,fixes,taskType,setNum,totalTime,entryTime,corrTime,acCount,inf,correct,uncorrected_error_rate,corrected_error_rate,bandwidth
26,Speech,10,10129,4944,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,66.3441603317208,10,1,Transcription,C1,16973,12029,214,0,0,57,0.0,0.1724137931034483,0.8382352941176471
26,Speech,11,6739,3771,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,96.15669980709305,0,0,Transcription,C1,15159,11388,0,0,0,55,0.0,0.0,1.0
26,Speech,12,16521,4844,Two uncles and an auntie told Johnny to open up his present,"Two uncles and an auntie told Johnny to open up his present
",59,42.12820047212639,19,13,Transcription,C2,24053,19209,4034,0,0,59,0.0,0.2638888888888889,0.6483516483516484
26,Speech,13,8976,1863,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,73.52941176470588,0,0,Transcription,C1,13520,11657,0,0,0,56,0.0,0.0,1.0
26,Speech,14,12081,7024,When Jenny asked what happened Tommy started crying and said his dog went missing,"When Jenny asked what happened Tommy started crying and said his dog went missing
",81,79.46362056121183,6,1,Transcription,C2,20839,13816,68,0,0,81,0.0,0.07317073170731707,0.9204545454545454
26,Speech,15,8319,4145,Ben the turtle asked James whether he could borrow a frying pan,"Ben the turtle asked James whether he could borrow a frying pan
",63,89.43382618103136,0,0,Transcription,C2,14294,10149,0,0,0,63,0.0,0.0,1.0
26,Speech,16,11107,5011,James told his crying nephew that Santa Claus doesn't give a present to a kid who cries,"James told his crying nephew that Santa Claus doesn't give a present to a kid who cries
",87,92.9143783199784,0,0,Transcription,C2,20055,15044,0,0,0,87,0.0,0.0,1.0
26,Speech,17,6594,5665,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,100.09099181073704,0,0,Transcription,C1,13471,7806,0,0,0,56,0.0,0.0,1.0
26,Speech,18,18295,4258,The three siblings talked about the times when they earned money by selling bear dolls,"The three siblings talked about the times when they earned money by selling bear dolls
",86,55.75293796119158,25,10,Transcription,C2,27244,22986,1250,0,0,86,0.0,0.2604166666666667,0.7107438016528925
26,Speech,19,10008,5133,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,65.94724220623502,4,1,Transcription,C1,17743,12610,518,0,0,56,0.0,0.07017543859649122,0.9180327868852459
26,Speech,20,14575,8970,The doctor told Johnny that he is healthy enough to get back on the plane again,"The doctor told Johnny that he is healthy enough to get back on the plane again
",79,64.21955403087479,0,0,Transcription,C2,25895,16925,0,0,0,79,0.0,0.0,1.0
26,Keyboard,1,25747,1367,Sam came back years later only to find out that a flower blossomed in the place where there used to be a bench,"Sam came back years later only to find out that a flower blossomed in the place where there used to be a bench
",110,50.802035188565654,15,3,Transcription,D2,27742,26375,1752,2,0,110,0.0,0.13274336283185842,0.859375
26,Keyboard,2,12329,1105,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,54.50563711574337,0,0,Transcription,D1,14606,13501,0,1,0,57,0.0,0.0,1.0
26,Keyboard,3,23070,460,Whenever he cried he would make the rain fall and make it difficult for other kids to go play in the swing set,"Whenever he cried he would make the rain fall and make it difficult for other kids to go play in the swing set
",110,56.69700910273082,10,6,Transcription,D2,23860,23400,1354,3,0,110,0.0,0.08620689655172414,0.873015873015873
26,Keyboard,4,13151,946,Tell me went on a sail cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",56,50.18629761995286,7,4,Transcription,D1,15788,14842,1812,1,0,56,0.0,0.11666666666666667,0.835820895522388
26,Keyboard,5,43851,1064,"When the lady informed Jenn and her son that the plane is falling and is likely to crash, Jenn's son was the only one that understood the seriousness of the situation","When the lady informed Jenn and her son that the plane is falling and is likely to crash, Jenn's son was the only one that understood the seriousness of the situation
",166,45.152904152698916,36,13,Transcription,D2,45954,44890,5203,5,0,166,0.0,0.2011173184357542,0.772093023255814
26,Keyboard,6,17845,2122,Three extraordinary kids built an entire house with just a mug cup,"Three extraordinary kids built an entire house with just a mug cup
",66,43.709722611375746,15,10,Transcription,D2,20449,18327,2560,2,0,66,0.0,0.19736842105263158,0.7252747252747253
26,Keyboard,7,21130,973,The man came with his bike to audition for Santa Claus' new Rudolph,"The man came with his bike to audition for Santa Claus' new Rudolph
",67,37.48225272124941,3,3,Transcription,D2,23329,22356,1699,0,0,67,0.0,0.04285714285714286,0.9178082191780822
26,Keyboard,8,15731,1021,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,42.71819973301126,8,5,Transcription,D1,17091,16070,2515,2,0,57,0.0,0.12903225806451613,0.8142857142857143
26,Keyboard,9,14710,1185,Joe saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,44.86743711760707,14,3,Transcription,D1,16445,15260,1996,4,0,56,0.0,0.23728813559322035,0.7671232876712328
26,Keyboard,10,14958,5528,A teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",57,44.925792218210994,8,8,Transcription,D1,20891,15364,2014,1,0,57,0.0,0.12307692307692308,0.7808219178082192
26,Keyboard,11,15014,1808,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,42.360463567337156,2,2,Transcription,D1,17631,15823,952,1,0,54,0.0,0.03571428571428571,0.9310344827586207
26,Keyboard,12,19369,988,The doctor lied to the kid that he will let him meet his mother if he got on the airplane,"The doctor lied to the kid that he will let him meet his mother if he got on the airplane
",89,54.52010945325004,5,5,Transcription,D2,20731,19743,1520,0,0,89,0.0,0.05319148936170213,0.898989898989899
26,Keyboard,13,17990,1255,The doctor on the airplane gave the little boy a lolly pop,"The doctor on the airplane gave the little boy a lolly pop
",58,38.02112284602557,26,15,Transcription,D1,19651,18396,4829,3,0,58,0.0,0.3561643835616438,0.5858585858585859
26,Keyboard,14,11181,1373,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,57.95546015562115,6,3,Transcription,D1,12825,11452,1352,1,0,55,0.0,0.10344827586206896,0.859375
26,Keyboard,15,15710,1001,Kevin wondered how he could scare the turtle away with a frying pan,"Kevin wondered how he could scare the turtle away with a frying pan
",67,50.413749204328454,8,6,Transcription,D2,17358,16358,2417,1,0,67,0.0,0.1095890410958904,0.8271604938271605
26,Keyboard,16,16846,1238,The woman thinks that hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",57,39.89077525822154,31,14,Transcription,D1,18675,17437,3111,5,0,57,0.0,0.43661971830985913,0.5588235294117647
26,Keyboard,17,15923,1224,The doctor hinted that a green apple is hidden somewhere in the house,"The doctor hinted that a green apple is hidden somewhere in the house
",69,51.24662437982792,15,6,Transcription,D2,17387,16163,2979,2,0,69,0.0,0.2,0.7666666666666667
26,Keyboard,18,11828,802,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,55.799797091646944,5,2,Transcription,D1,13083,12281,1533,1,0,56,0.0,0.08620689655172414,0.8888888888888888
26,Keyboard,19,12676,915,The giant baby often grew as big as house when the sun came out,"The giant baby often grew as big as house when the sun came out
",63,58.69359419375198,3,3,Transcription,D2,13958,13043,962,0,0,63,0.0,0.045454545454545456,0.9130434782608695
26,Keyboard,20,20886,861,What Kevin did not know is that the soccer ball actually loved him as well,"What Kevin did not know is that the soccer ball actually loved him as well
",74,41.94197069807527,22,16,Transcription,D2,22113,21252,4788,3,0,74,0.0,0.24444444444444444,0.6607142857142857
17,Speech,1,3958,3726,I didn't know I need money for my child to play on the swing,"I didn't know I need money for my child to play on the swing
",60,178.878221323901,0,0,Transcription,C2,8902,5176,0,0,0,60,0.0,0.0,1.0
17,Speech,2,5768,3384,The boy started crying when his dad told him Santa Claus won't be coming for Christmas,"The boy started crying when his dad told him Santa Claus won't be coming for Christmas
",86,176.8377253814147,6,2,Transcription,C2,9361,5977,841,0,0,86,0.0,0.06818181818181818,0.9148936170212766
17,Speech,3,6388,3411,The teacher and her little daughters entered the airplane,"The teacher and her little daughters entered the airplane
",57,105.19724483406388,0,0,Transcription,C1,11664,8253,0,0,0,57,0.0,0.0,1.0
17,Speech,4,7522,2630,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,89.33794203669237,4,2,Transcription,C1,11851,9221,2854,0,0,57,0.0,0.06779661016949153,0.9047619047619048
17,Speech,5,4364,3698,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,151.23739688359305,0,0,Transcription,C1,11556,7858,0,0,0,56,0.0,0.0,1.0
17,Speech,6,4063,2755,I like to watch soccer at my house when I'm cooking,"I like to watch soccer at my house when I'm cooking
",51,147.6741324144721,0,0,Transcription,C2,8568,5813,0,0,0,51,0.0,0.0,1.0
17,Speech,7,3506,3344,My girlfriend hates that I love soccer more than her,"My girlfriend hates that I love soccer more than her
",52,174.55790074158585,0,0,Transcription,C2,7653,4309,0,0,0,52,0.0,0.0,1.0
17,Speech,8,16018,3414,"Sally puts broccoli on a hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",53,38.95617430390811,8,6,Transcription,C1,20060,16646,10292,0,3,52,0.04918032786885246,0.13114754098360656,0.7536231884057971
17,Speech,9,8954,2836,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,73.71007371007371,9,6,Transcription,C1,13264,10428,5259,0,0,56,0.0,0.14516129032258066,0.7887323943661971
17,Speech,10,2532,2892,Santa Claus rode my bike yesterday,"Santa Claus rode my bike yesterday
",34,156.39810426540285,0,0,Transcription,C2,6267,3375,0,0,0,34,0.0,0.0,1.0
17,Speech,11,4220,2945,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,159.24170616113747,0,0,Transcription,C1,7994,5049,0,0,0,57,0.0,0.0,1.0
17,Speech,12,4417,2934,Do you guys want to come over to my house for coffee?,"Do you guys want to come over to my house for coffee?
",53,141.27235680326015,0,0,Transcription,C2,8251,5317,0,0,0,53,0.0,0.0,1.0
17,Speech,13,3046,3343,Doctor wants to paint his house with the color of an apple,"Doctor wants to paint his house with the color of an apple
",58,224.55679579776756,0,0,Transcription,C2,7084,3741,0,0,0,58,0.0,0.0,1.0
17,Speech,14,15347,1253,Do you think this frying pan can fit a tortoise?,"Do you think this frying pan can fit a tortoise?
",48,36.749853391542324,11,11,Transcription,C2,18031,16779,5904,0,0,48,0.0,0.1864406779661017,0.6857142857142857
17,Speech,15,4604,2400,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,143.35360556038228,0,0,Transcription,C1,8309,5909,0,0,0,56,0.0,0.0,1.0
17,Speech,16,3334,2608,The teenagers give a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,194.36112777444512,0,0,Transcription,C1,6792,4184,0,0,1,54,0.01818181818181818,0.0,0.9818181818181818
17,Speech,17,4380,2859,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,150.68493150684932,5,1,Transcription,C1,8768,5909,78,0,0,56,0.0,0.08771929824561403,0.9032258064516129
17,Speech,18,4224,2666,We should gift our youngest cousin something cute for his birthday,"We should gift our youngest cousin something cute for his birthday
",66,184.6590909090909,0,0,Transcription,C2,7059,4393,0,0,0,66,0.0,0.0,1.0
17,Speech,19,17790,3193,The lady said goodbye to the girl and her sister when they were boarding the flight,"The lady said goodbye to the girl and her sister when they were boarding the flight
",83,55.31197301854975,26,19,Transcription,C2,21672,18480,8545,0,0,83,0.0,0.2549019607843137,0.6484375
17,Speech,20,9267,2443,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,72.51537714470703,7,3,Transcription,C1,12392,9949,4067,0,0,57,0.0,0.11666666666666667,0.8507462686567164
17,Keyboard,1,15394,1134,A teddy bear cost too much money for the teenagers to buy ,"A teddy bear cost too much money for the teenagers to buy
",58,44.43289593348058,19,16,Transcription,D1,16952,15818,3269,1,0,57,0.0,0.2602739726027397,0.6195652173913043
17,Keyboard,2,25096,1370,Grandma would love to get a teddy bear for Children's day! She's so cute! ,"Grandma would love to get a teddy bear for Children's day! She's so cute!
",74,34.90596110934014,21,13,Transcription,D2,27042,25672,4912,2,0,73,0.0,0.2441860465116279,0.6822429906542056
17,Keyboard,3,15093,987,"I will just stay back in the house and cook us all a nice dinner, you can go watch the game ","I will just stay back in the house and cook us all a nice dinner, you can go watch the game
",92,72.3514211886305,2,2,Transcription,D2,16567,15580,946,1,0,91,0.0,0.021505376344086023,0.9578947368421052
17,Keyboard,4,10897,1061,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,59.465908048086625,9,9,Transcription,D1,12606,11545,2494,1,0,55,0.0,0.140625,0.7534246575342466
17,Keyboard,5,11854,890,"The woman thinks that hot dogs taste better than broccoli
","The woman thinks that hot dogs taste better than broccoli
",58,57.70204150497723,9,5,Transcription,D1,13519,12629,1251,1,0,57,0.0,0.14516129032258066,0.8028169014084507
17,Keyboard,6,18458,806,My doctor joked about growing green apples at his house for his experiments when I met him last week ,"My doctor joked about growing green apples at his house for his experiments when I met him last week
",101,65.01246072163832,12,12,Transcription,D2,19622,18816,1531,0,0,100,0.0,0.10714285714285714,0.8064516129032258
17,Keyboard,7,19818,853,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,33.90856796851347,28,28,Transcription,D1,21191,20338,5359,0,0,57,0.0,0.32941176470588235,0.504424778761062
17,Keyboard,8,10622,924,The mother could not afford to take her baby to the park ,"The mother could not afford to take her baby to the park
",57,63.26492186028997,5,1,Transcription,D1,11970,11046,1400,0,0,56,0.0,0.08771929824561403,0.9032258064516129
