participantNo,inputType,trialNo,inputTime,prepTime,msg,correctMsg,msgLen,wpm,incorrect_fixed,fixes,triad,taskType,setNum,totalTime,entryTime,corrTime,acCount,gMsg,uncorrected_error_rate,corrected_error_rate,bandwidth
17,Speech,12,4734,8245,My mom tells me broccoli pairs well with a hot dog,My mom tells me broccoli pairs well with a hot dog,50,124.207858,2,1,"brocoli.png,hotdog.png,woman.png",Composition,A,15744,7500,1540,0,My mom tells me broccoli pairs well with a hot dog,0,0.039215686,0.943396226
17,Speech,13,6195,21027,I'm crying because the swing is all wet because of the rain,I'm crying because the swing is all wet because of the rain,59,112.3486683,0,0,"swings.png,crying.png,raincloud.png",Composition,A,42225,21198,0,0,I'm crying because the swing is all wet because of the rain,0,0,1
17,Speech,14,5059,7461,I'm surprised the kid likes to stay in the house even when it's sunny outside,I'm surprised the kid likes to stay in the house even when it's sunny outside,77,180.2727812,0,0,"sun.png,house.png,baby.png",Composition,A,13441,5981,0,0,I'm surprised the kid likes to stay in the house even when it's sunny outside,0,0,1
17,Speech,15,19953,6365,I love the teddy bear that my grandma gifted me for my birthday,I love the teddy bear that my grandma gifted me for my birthday,63,37.28762592,166,4,"grandma.png,heart.png,teddybear.png",Composition,A,33027,26662,6919,0,I love the teddy bear that my grandma gifted me for my birthday,0,2.47761194,0.270386266
17,Speech,16,19386,8786,Do you think this frying pan can fit a tortoise?,Do you think this frying pan can fit a tortoise?,48,29.09316001,29,29,"turtle.png,cooking-pan.png,youngman.png",Composition,A,28746,19960,7649,0,Do you think this frying pan can fit a tortoise?,0,0.376623377,0.452830189
17,Speech,17,2239,30904,Santa Claus rode my bike yesterday,Santa Claus rode my bike yesterday,34,176.8646717,0,0,"bicycle.png,youngman.png,santa.png",Composition,A,36704,5800,0,0,Santa Claus rode my bike yesterday,0,0,1
17,Speech,18,2726,7050,My girlfriend hates that I love soccer more than her,My girlfriend hates that I love soccer more than her,52,224.5047689,0,0,"soccer.png,youngman.png,heart.png",Composition,A,12786,5736,0,0,My girlfriend hates that I love soccer more than her,0,0,1
17,Speech,19,34441,6195,The doctor gifted the child with a toy airplane,The doctor gifted the child with a toy airplane,47,16.02740919,26,17,"doctor.png,plane.png,boy.png",Composition,A,43103,36908,12510,0,The doctor gifted the child with a toy airplane,0,0.40625,0.522222222
17,Speech,20,23651,11149,The man waited on the bench with a bouquet of flowers,The man waited on the bench with a bouquet of flowers,53,26.38366242,39,17,"flower.png,bench.png,man.png",Composition,A,36306,25157,12113,0,The man waited on the bench with a bouquet of flowers,0,0.557142857,0.486238532
18,Speech,1,2352,5290,The old woman loves teddy bears,The old woman loves teddy bears,31,153.0612245,0,0,"grandma.png,heart.png,teddybear.png",Composition,A,11513,6223,0,0,The old woman loves teddy bears,0,0,1
18,Speech,2,2941,5748,The man is sitting on a bench and looking at the flower,The man is sitting on a bench and looking at the flower,55,220.33322,0,0,"flower.png,bench.png,man.png",Composition,A,10266,4518,0,0,The man is sitting on a bench and looking at the flower,0,0,1
18,Speech,3,1404,11982,The doctor has apples in his house,The doctor has apples in his house,34,282.0512821,0,0,"apple.png,doctor.png,house.png",Composition,A,15402,3420,0,0,The doctor has apples in his house,0,0,1
18,Speech,4,24591,4555,The boy on the swing cried because it rained,The boy on the swing cried because it rained,44,20.98328657,54,54,"swings.png,crying.png,raincloud.png",Composition,A,31052,26497,5395,0,The boy on the swing cried because it rained,0,0.551020408,0.289473684
18,Speech,5,2050,10130,The crying boy and his father met Santa Claus,The crying boy and his father met Santa Claus,45,257.5609756,0,0,"crying.png,youngman.png,santa.png",Composition,A,14797,4667,0,0,The crying boy and his father met Santa Claus,0,0,1
18,Speech,6,2474,8146,Three friends pulling money together to buy a teddy bear,Three friends are pulling money together to buy a teddy bear,56,266.7744543,0,0,"teddybear.png,money.png,Friends.png",Composition,A,12357,4211,0,0,Three friends pulling money together to buy a teddy bear,0.035714286,0,0.964285714
18,Speech,7,3528,6433,The boy asked Santa Claus for a bicycle for this Christmas,The boy asked Santa Claus for a bicycle for this Christmas,58,193.877551,61,1,"bicycle.png,youngman.png,santa.png",Composition,A,10896,4463,839,0,The boy asked Santa Claus for a bicycle for this Christmas,0,1.033898305,0.483333333
18,Speech,8,3406,5642,The man thought the turtle looks like a frying pan,The man thought the turtle looks like a frying pan,50,172.6365238,0,0,"turtle.png,cooking-pan.png,youngman.png",Composition,A,10299,4657,0,0,The man thought the turtle looks like a frying pan,0,0,1
18,Speech,9,12803,5370,Three friends got together at a house and had coffee,Three friends got together at a house and had coffee,52,47.80129657,3,3,"house.png,Friends.png,mug.png",Composition,A,19364,13994,8547,0,Three friends got together at a house and had coffee,0,0.054545455,0.896551724
18,Speech,10,6163,7148,The friends presented the boy with a gift,The friends presented the boy with a gift,41,77.88414733,2,2,"boy.png,Friends.png,present.png",Composition,A,14125,6978,4160,0,The friends presented the boy with a gift,0,0.046511628,0.911111111
18,Speech,11,17132,11588,The man has a baby and a cell phone,The man has a baby and a cell phone,35,23.81508289,83,42,"baby.png,iPhone4.png,man.png",Composition,A,29986,18398,4208,0,The man has a baby and a cell phone,0,1.077922078,0.21875
18,Speech,12,4208,7445,She lives in a purple house and likes to cook and play soccer,She lives in a purple house and likes to cook and play soccer,61,171.1026616,0,0,"cooking.png,house.png,soccer.png",Composition,A,13138,5693,0,0,She lives in a purple house and likes to cook and play soccer,0,0,1
18,Speech,13,2452,15967,Two women and a baby took the flight,Two women and a baby took the flight,36,171.2887439,0,0,"woman.png,momandbaby.png,plane.png",Composition,A,19731,3764,0,0,Two women and a baby took the flight,0,0,1
18,Speech,14,2399,10259,The woman bought a swing for her kid,The woman bought a swing for her kid,36,175.0729471,0,0,"swings.png,money.png,momandbaby.png",Composition,A,14202,3943,0,0,The woman bought a swing for her kid,0,0,1
18,Speech,15,6512,10062,The girl is wondering what made the boy crying and she suspects it's her dog,The girl is wondering what made the boy cry and she suspects it's her dog,76,138.2063882,71,1,"crying.png,pup.png,confused.png",Composition,A,20126,10064,772,0,The girl is wondering what made the boy cry and she suspects it's her dog,0.038961039,0.922077922,0.493243243
18,Speech,16,4336,9042,The baby who lives in the house is happy when it sees the sun,The baby who lives in the house is happy when it sees the sun,61,166.0516605,0,0,"sun.png,house.png,baby.png",Composition,A,15230,6188,0,0,The baby who lives in the house is happy when it sees the sun,0,0,1
18,Speech,17,2237,6398,The lady prefers broccoli to hot dogs,The lady prefers broccoli to hot dogs,37,193.1157801,0,0,"brocoli.png,hotdog.png,woman.png",Composition,A,10229,3831,0,0,The lady prefers broccoli to hot dogs,0,0,1
18,Speech,18,3457,9704,The boy who wishes to become a sailor has a cat,The boy who wishes to become a sailor has a cat,47,159.6760197,0,0,"boy.png,boat.png,cat.png",Composition,A,16320,6616,0,0,The boy who wishes to become a sailor has a cat,0,0,1
18,Speech,19,2434,4490,The doctor has advised to buy not to fly,The doctor has advised the boy not to fly,40,192.2760887,0,0,"doctor.png,plane.png,boy.png",Composition,A,8121,3631,0,0,The doctor has advised the boy not to fly,0.075,0,0.925
18,Speech,20,11848,3892,The man Loves soccer,The man loves soccer,20,19.24375422,0,0,"soccer.png,youngman.png,heart.png",Composition,A,16852,12960,0,0,The man loves soccer,0.05,0,0.95
18,Keyboard,1,17125,4288,The woman eats her hotdogs stuffed with broccoli,The woman eats her hotdogs stuffed with broccoli,48,32.93430657,0,0,"brocoli.png,hotdog.png,woman.png",Composition,B,22433,18145,0,2,The woman eats her hotdogs stuffed with broccoli,0,0,1
18,Keyboard,2,29205,15605,The girl would go and play soccer outside her house once she is done with cooking,The girl would go and play soccer outside her house once she is done with cooking,81,32.87108372,2,2,"cooking.png,house.png,soccer.png",Composition,B,46990,31385,664,7,The girl would go and play soccer outside her house once she is done with cooking,0,0.024096386,0.952941176
18,Keyboard,3,19147,5076,The friends are going to meet over coffee at a house,The friends are going to meet over coffee at a house,52,31.96323184,1,1,"house.png,Friends.png,mug.png",Composition,B,26037,20961,1487,2,The friends are going to meet over coffee at a house,0,0.018867925,0.962962963
18,Keyboard,4,21622,4164,The flight attendant welcomed the baby to its first flight,The flight attendant welcomed the baby to its first flight,58,31.6344464,14,6,"woman.png,momandbaby.png,plane.png",Composition,B,26261,22098,4082,7,The flight attendant welcomed the baby to its first flight,0,0.21875,0.743589744
18,Keyboard,5,9699,3161,The man was gazing at the flowers from the bench,The man was gazing at the flowers from the bench,48,58.15032478,0,0,"flower.png,bench.png,man.png",Composition,B,13967,10806,0,2,The man was gazing at the flowers from the bench,0,0,1
18,Keyboard,6,28936,4091,The boy's sudden outburst of tears confused the dog and the girl,The boy's sudden outburst of tears confused the dog and the girl,64,26.12662427,22,10,"crying.png,pup.png,confused.png",Composition,B,33953,29862,6648,6,The boy's sudden outburst of tears confused the dog and the girl,0,0.297297297,0.666666667
18,Keyboard,7,33207,3266,"Unlike rains, the boy likes swings","Unlike rain, the boy likes swings",34,11.92519649,25,25,"swings.png,crying.png,raincloud.png",Composition,B,38486,35220,5096,0,"Unlike rain, the boy likes swings",0.016949153,0.423728814,0.392857143
18,Keyboard,8,32381,7285,The baby was expecting presents from its family,The baby was expecting presents from its family,47,17.04703375,8,6,"boy.png,Friends.png,present.png",Composition,B,40361,33076,14379,2,The baby was expecting presents from its family,0,0.150943396,0.770491803
18,Keyboard,9,12964,6579,The cat and the boy set sail to a far off land,The cat and the boy set sail to a far off land,46,41.65381055,0,0,"boy.png,boat.png,cat.png",Composition,B,20246,13667,0,0,The cat and the boy set sail to a far off land,0,0,1
18,Keyboard,10,22295,5339,The man forgot to feed his baby as he was playing on his phone,The man forgot to feed his baby as he was playing on his phone,62,32.83247365,0,0,"baby.png,iPhone4.png,man.png",Composition,B,28138,22800,0,2,The man forgot to feed his baby as he was playing on his phone,0,0,1
18,Keyboard,11,21189,5459,The man dressed as Santa and rode around on a bicycle,The man dressed as Santa and rode around on a bicycle,53,29.44924253,10,10,"bicycle.png,youngman.png,santa.png",Composition,B,27223,21764,4426,2,The man dressed as Santa and rode around on a bicycle,0,0.158730159,0.726027397
18,Keyboard,12,16782,5204,The doctor has apple trees outside his house,The doctor has apple trees outside his house,44,30.74722917,5,1,"apple.png,doctor.png,house.png",Composition,B,22461,17257,378,1,The doctor has apple trees outside his house,0,0.111111111,0.88
18,Keyboard,13,14393,2759,The baby likes to stay indoors when it's sunny,The baby likes to stay indoors when it's sunny,46,37.51823803,0,0,"sun.png,house.png,baby.png",Composition,B,18413,15655,0,1,The baby likes to stay indoors when it's sunny,0,0,1
18,Keyboard,14,17158,5825,The boy started crying when his father took him to Santa,The boy started crying when his father took him to Santa,56,38.46602168,0,0,"crying.png,youngman.png,santa.png",Composition,B,23464,17639,0,3,The boy started crying when his father took him to Santa,0,0,1
18,Keyboard,15,25632,6470,The old woman loves to knit stuffed toys,The old woman loves to knit stuffed toys,40,18.25842697,0,0,"grandma.png,heart.png,teddybear.png",Composition,B,32779,26309,0,1,The old woman loves to knit stuffed toys,0,0,1
18,Keyboard,16,14391,4752,The boy aspires to become a pilot or a doctor,The boy aspires to become a pilot or a doctor,45,36.68959767,4,1,"doctor.png,plane.png,boy.png",Composition,B,20704,15952,629,2,The boy aspires to become a pilot or a doctor,0,0.086956522,0.9
18,Keyboard,17,12186,11368,The man attacked the tortoise with a pan,The man attacked the tortoise with a pan,40,38.40472674,4,1,"turtle.png,cooking-pan.png,youngman.png",Composition,B,24163,12795,519,3,The man attacked the tortoise with a pan,0,0.097560976,0.888888889
18,Keyboard,18,30715,5036,The rich woman does not want her child to play on a swing,The rich woman does not want her child to play on a swing,57,21.87856096,13,13,"swings.png,money.png,momandbaby.png",Composition,B,36711,31675,2861,0,The rich woman does not want her child to play on a swing,0,0.185714286,0.686746988
18,Keyboard,19,8828,4880,The friends can not afford the bear,The friends can not afford the bear,35,46.2165836,1,1,"teddybear.png,money.png,Friends.png",Composition,B,14214,9334,684,2,The friends can not afford the bear,0,0.027777778,0.945945946
